#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 8636, 4,    12.06, 5,   coast,  -10.63,  83264.00, 1625.29, 1458.90,   50.20, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.07, 5,   coast,  -10.63,  83255.00, 1626.17, 1459.78,   50.10, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.08, 5,   coast,  -10.63,  83249.00, 1626.76, 1460.37,   49.99, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.09, 5,   coast,  -10.63,  83247.00, 1626.95, 1460.56,   49.88, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.10, 5,   coast,  -10.63,  83239.00, 1627.73, 1461.34,   49.78, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.11, 5,   coast,  -10.63,  83239.00, 1627.73, 1461.34,   49.67, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.12, 5,   coast,  -10.63,  83234.00, 1628.22, 1461.83,   49.56, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    12.13, 5,   coast,  -10.63,  83225.00, 1629.10, 1462.71,   49.46, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.14, 5,   coast,  -10.63,  83222.00, 1629.39, 1463.00,   49.35, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.15, 5,   coast,  -10.63,  83218.00, 1629.78, 1463.39,   49.24, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.16, 5,   coast,  -10.63,  83214.00, 1630.18, 1463.78,   49.14, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.17, 5,   coast,  -10.63,  83203.00, 1631.25, 1464.86,   49.03, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.18, 5,   coast,  -10.63,  83201.00, 1631.44, 1465.05,   48.93, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.19, 5,   coast,  -10.63,  83196.00, 1631.93, 1465.54,   48.82, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.20, 5,   coast,  -10.62,  83193.00, 1632.23, 1465.83,   48.71, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.21, 5,   coast,  -10.62,  83186.00, 1632.91, 1466.52,   48.61, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.22, 5,   coast,  -10.62,  83186.00, 1632.91, 1466.52,   48.50, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    12.23, 5,   coast,  -10.62,  83177.00, 1633.79, 1467.40,   48.40, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    12.24, 5,   coast,  -10.62,  83165.00, 1634.96, 1468.57,   48.29, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.25, 5,   coast,  -10.62,  83168.00, 1634.67, 1468.27,   48.18, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.26, 5,   coast,  -10.62,  83160.00, 1635.45, 1469.06,   48.08, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.27, 5,   coast,  -10.62,  83154.00, 1636.03, 1469.64,   47.97, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.28, 5,   coast,  -10.62,  83150.00, 1636.43, 1470.03,   47.86, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.29, 5,   coast,  -10.62,  83148.00, 1636.62, 1470.23,   47.76, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.30, 5,   coast,  -10.62,  83141.00, 1637.30, 1470.91,   47.65, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.31, 5,   coast,  -10.62,  83138.00, 1637.60, 1471.20,   47.55, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.32, 5,   coast,  -10.62,  83129.00, 1638.48, 1472.08,   47.44, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.33, 5,   coast,  -10.62,  83129.00, 1638.48, 1472.08,   47.33, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    12.34, 5,   coast,  -10.62,  83128.00, 1638.57, 1472.18,   47.23, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    12.35, 5,   coast,  -10.62,  83117.00, 1639.65, 1473.26,   47.12, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.36, 5,   coast,  -10.62,  83110.00, 1640.33, 1473.94,   47.01, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.37, 5,   coast,  -10.62,  83110.00, 1640.33, 1473.94,   46.91, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.38, 5,   coast,  -10.62,  83100.00, 1641.31, 1474.92,   46.80, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.39, 5,   coast,  -10.62,  83100.00, 1641.31, 1474.92,   46.70, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.40, 5,   coast,  -10.62,  83094.00, 1641.90, 1475.50,   46.59, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.41, 5,   coast,  -10.62,  83087.00, 1642.58, 1476.19,   46.48, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.42, 5,   coast,  -10.62,  83081.00, 1643.17, 1476.78,   46.38, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.43, 5,   coast,  -10.62,  83080.00, 1643.27, 1476.87,   46.27, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.44, 5,   coast,  -10.62,  83080.00, 1643.27, 1476.87,   46.17, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.45, 5,   coast,  -10.62,  83077.00, 1643.56, 1477.17,   46.06, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    12.46, 5,   coast,  -10.62,  83063.00, 1644.93, 1478.54,   45.95, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.47, 5,   coast,  -10.62,  83062.00, 1645.03, 1478.63,   45.85, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.48, 5,   coast,  -10.62,  83057.00, 1645.51, 1479.12,   45.74, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.49, 5,   coast,  -10.62,  83049.00, 1646.30, 1479.90,   45.63, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.50, 5,   coast,  -10.62,  83041.00, 1647.08, 1480.69,   45.53, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.51, 5,   coast,  -10.62,  83043.00, 1646.88, 1480.49,   45.42, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.52, 5,   coast,  -10.62,  83038.00, 1647.37, 1480.98,   45.32, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.53, 5,   coast,  -10.62,  83034.00, 1647.76, 1481.37,   45.21, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.54, 5,   coast,  -10.62,  83024.00, 1648.74, 1482.35,   45.10, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.55, 5,   coast,  -10.62,  83024.00, 1648.74, 1482.35,   45.00, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.56, 5,   coast,  -10.62,  83017.00, 1649.43, 1483.03,   44.89, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    12.57, 5,   coast,  -10.62,  83009.00, 1650.21, 1483.82,   44.78, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.58, 5,   coast,  -10.62,  83007.00, 1650.41, 1484.01,   44.68, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.59, 5,   coast,  -10.62,  83009.00, 1650.21, 1483.82,   44.57, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.60, 5,   coast,  -10.62,  82999.00, 1651.19, 1484.80,   44.47, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.61, 5,   coast,  -10.62,  82994.00, 1651.68, 1485.28,   44.36, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.62, 5,   coast,  -10.62,  82988.00, 1652.26, 1485.87,   44.25, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.63, 5,   coast,  -10.62,  82981.00, 1652.95, 1486.56,   44.15, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.64, 5,   coast,  -10.62,  82979.00, 1653.14, 1486.75,   44.04, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.65, 5,   coast,  -10.62,  82980.00, 1653.05, 1486.65,   43.94, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.66, 5,   coast,  -10.62,  82980.00, 1653.05, 1486.65,   43.83, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    12.67, 5,   coast,  -10.62,  82976.00, 1653.44, 1487.05,   43.72, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    12.68, 5,   coast,  -10.62,  82964.00, 1654.61, 1488.22,   43.62, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.69, 5,   coast,  -10.61,  82964.00, 1654.61, 1488.22,   43.51, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.70, 5,   coast,  -10.61,  82957.00, 1655.30, 1488.91,   43.40, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.71, 5,   coast,  -10.61,  82949.00, 1656.08, 1489.69,   43.30, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.72, 5,   coast,  -10.61,  82947.00, 1656.28, 1489.88,   43.19, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.73, 5,   coast,  -10.61,  82940.00, 1656.96, 1490.57,   43.09, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.74, 5,   coast,  -10.61,  82939.00, 1657.06, 1490.67,   42.98, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.75, 5,   coast,  -10.61,  82932.00, 1657.75, 1491.35,   42.87, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.76, 5,   coast,  -10.61,  82927.00, 1658.23, 1491.84,   42.77, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.77, 5,   coast,  -10.61,  82927.00, 1658.23, 1491.84,   42.66, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.78, 5,   coast,  -10.61,  82924.00, 1658.53, 1492.14,   42.56, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    12.79, 5,   coast,  -10.61,  82914.00, 1659.51, 1493.11,   42.45, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.80, 5,   coast,  -10.61,  82911.00, 1659.80, 1493.41,   42.34, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.81, 5,   coast,  -10.61,  82909.00, 1660.00, 1493.60,   42.24, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.82, 5,   coast,  -10.61,  82902.00, 1660.68, 1494.29,   42.13, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.83, 5,   coast,  -10.61,  82891.00, 1661.76, 1495.37,   42.02, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.84, 5,   coast,  -10.61,  82891.00, 1661.76, 1495.37,   41.92, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    12.85, 5,   coast,  -10.61,  82888.00, 1662.05, 1495.66,   41.81, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.86, 5,   coast,  -10.61,  82884.00, 1662.45, 1496.05,   41.71, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.87, 5,   coast,  -10.61,  82879.00, 1662.94, 1496.54,   41.60, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    12.88, 5,   coast,  -10.61,  82879.00, 1662.94, 1496.54,   41.49, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    12.89, 5,   coast,  -10.60,  82875.00, 1663.33, 1496.93,   41.39, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    12.90, 5,   coast,  -10.60,  82864.00, 1664.40, 1498.01,   41.28, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.91, 5,   coast,  -10.60,  82864.00, 1664.40, 1498.01,   41.17, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.92, 5,   coast,  -10.60,  82856.00, 1665.19, 1498.80,   41.07, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.93, 5,   coast,  -10.60,  82855.00, 1665.29, 1498.89,   40.96, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.94, 5,   coast,  -10.60,  82846.00, 1666.17, 1499.78,   40.86, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    12.95, 5,   coast,  -10.60,  82846.00, 1666.17, 1499.78,   40.75, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    12.96, 5,   coast,  -10.60,  82842.00, 1666.56, 1500.17,   40.64, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.97, 5,   coast,  -10.60,  82838.00, 1666.95, 1500.56,   40.54, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    12.98, 5,   coast,  -10.60,  82831.00, 1667.64, 1501.25,   40.43, 19.9, 8.32, 8.26, 8.28
6, 8636, 4,    12.99, 5,   coast,  -10.60,  82831.00, 1667.64, 1501.25,   40.33, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.00, 5,   coast,  -10.59,  82826.00, 1668.13, 1501.74,   40.22, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    13.01, 5,   coast,  -10.59,  82821.00, 1668.62, 1502.23,   40.11, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.02, 5,   coast,  -10.59,  82816.00, 1669.11, 1502.72,   40.01, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.03, 5,   coast,  -10.59,  82811.00, 1669.60, 1503.21,   39.90, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.04, 5,   coast,  -10.59,  82810.00, 1669.70, 1503.30,   39.80, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.05, 5,   coast,  -10.59,  82806.00, 1670.09, 1503.70,   39.69, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.06, 5,   coast,  -10.59,  82803.00, 1670.38, 1503.99,   39.59, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.07, 5,   coast,  -10.59,  82795.00, 1671.17, 1504.77,   39.48, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.08, 5,   coast,  -10.59,  82798.00, 1670.87, 1504.48,   39.37, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.09, 5,   coast,  -10.59,  82784.00, 1672.24, 1505.85,   39.27, 19.9, 8.31, 8.28, 8.28
6, 8636, 4,    13.10, 5,   coast,  -10.58,  82784.00, 1672.24, 1505.85,   39.16, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    13.11, 5,   coast,  -10.58,  82788.00, 1671.85, 1505.46,   39.06, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    13.12, 5,   coast,  -10.58,  82778.00, 1672.83, 1506.44,   38.95, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.13, 5,   coast,  -10.58,  82773.00, 1673.32, 1506.93,   38.84, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.14, 5,   coast,  -10.58,  82768.00, 1673.81, 1507.42,   38.74, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    13.15, 5,   coast,  -10.58,  82764.00, 1674.21, 1507.81,   38.63, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.16, 5,   coast,  -10.58,  82762.00, 1674.40, 1508.01,   38.53, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.17, 5,   coast,  -10.57,  82755.00, 1675.09, 1508.70,   38.42, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.18, 5,   coast,  -10.57,  82752.00, 1675.38, 1508.99,   38.31, 19.9, 8.35, 8.29, 8.29
6, 8636, 4,    13.19, 5,   coast,  -10.57,  82755.00, 1675.09, 1508.70,   38.21, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.20, 5,   coast,  -10.57,  82742.00, 1676.36, 1509.97,   38.10, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.21, 5,   coast,  -10.57,  82742.00, 1676.36, 1509.97,   38.00, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.22, 5,   coast,  -10.57,  82744.00, 1676.17, 1509.77,   37.89, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    13.23, 5,   coast,  -10.57,  82734.00, 1677.15, 1510.76,   37.79, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.24, 5,   coast,  -10.56,  82731.00, 1677.44, 1511.05,   37.68, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.25, 5,   coast,  -10.56,  82731.00, 1677.44, 1511.05,   37.57, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.26, 5,   coast,  -10.56,  82722.00, 1678.33, 1511.93,   37.47, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.27, 5,   coast,  -10.56,  82713.00, 1679.21, 1512.82,   37.36, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.28, 5,   coast,  -10.56,  82716.00, 1678.91, 1512.52,   37.26, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.29, 5,   coast,  -10.55,  82709.00, 1679.60, 1513.21,   37.15, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.30, 5,   coast,  -10.55,  82709.00, 1679.60, 1513.21,   37.05, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.31, 5,   coast,  -10.55,  82701.00, 1680.39, 1513.99,   36.94, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.32, 5,   coast,  -10.55,  82701.00, 1680.39, 1513.99,   36.84, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.33, 5,   coast,  -10.55,  82698.00, 1680.68, 1514.29,   36.73, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    13.34, 5,   coast,  -10.54,  82693.00, 1681.17, 1514.78,   36.62, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.35, 5,   coast,  -10.54,  82687.00, 1681.76, 1515.37,   36.52, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.36, 5,   coast,  -10.54,  82680.00, 1682.45, 1516.05,   36.41, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.37, 5,   coast,  -10.54,  82684.00, 1682.05, 1515.66,   36.31, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.38, 5,   coast,  -10.54,  82675.00, 1682.94, 1516.54,   36.20, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.39, 5,   coast,  -10.53,  82674.00, 1683.04, 1516.64,   36.10, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.40, 5,   coast,  -10.53,  82672.00, 1683.23, 1516.84,   35.99, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.41, 5,   coast,  -10.53,  82664.00, 1684.02, 1517.62,   35.89, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.42, 5,   coast,  -10.53,  82664.00, 1684.02, 1517.62,   35.78, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.43, 5,   coast,  -10.52,  82664.00, 1684.02, 1517.62,   35.68, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.44, 5,   coast,  -10.52,  82662.00, 1684.21, 1517.82,   35.57, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    13.45, 5,   coast,  -10.52,  82648.00, 1685.59, 1519.19,   35.46, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.46, 5,   coast,  -10.51,  82652.00, 1685.19, 1518.80,   35.36, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.47, 5,   coast,  -10.51,  82652.00, 1685.19, 1518.80,   35.25, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.48, 5,   coast,  -10.51,  82637.00, 1686.67, 1520.27,   35.15, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.49, 5,   coast,  -10.51,  82643.00, 1686.08, 1519.69,   35.04, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.50, 5,   coast,  -10.50,  82631.00, 1687.26, 1520.86,   34.94, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.51, 5,   coast,  -10.50,  82632.00, 1687.16, 1520.77,   34.83, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.52, 5,   coast,  -10.50,  82630.00, 1687.35, 1520.96,   34.73, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.53, 5,   coast,  -10.49,  82623.00, 1688.04, 1521.65,   34.62, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.54, 5,   coast,  -10.49,  82623.00, 1688.04, 1521.65,   34.52, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    13.55, 5,   coast,  -10.49,  82617.00, 1688.63, 1522.24,   34.41, 19.9, 8.34, 8.26, 8.26
6, 8636, 4,    13.56, 5,   coast,  -10.49,  82615.00, 1688.83, 1522.43,   34.31, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.57, 5,   coast,  -10.48,  82609.00, 1689.42, 1523.02,   34.20, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.58, 5,   coast,  -10.48,  82610.00, 1689.32, 1522.93,   34.10, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.59, 5,   coast,  -10.48,  82602.00, 1690.10, 1523.71,   33.99, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.60, 5,   coast,  -10.47,  82599.00, 1690.40, 1524.01,   33.89, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.61, 5,   coast,  -10.47,  82596.00, 1690.69, 1524.30,   33.78, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.62, 5,   coast,  -10.47,  82594.00, 1690.89, 1524.50,   33.68, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.63, 5,   coast,  -10.46,  82589.00, 1691.38, 1524.99,   33.57, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.64, 5,   coast,  -10.46,  82586.00, 1691.68, 1525.28,   33.47, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.65, 5,   coast,  -10.46,  82586.00, 1691.68, 1525.28,   33.37, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.66, 5,   coast,  -10.45,  82576.00, 1692.66, 1526.27,   33.26, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    13.67, 5,   coast,  -10.45,  82575.00, 1692.76, 1526.36,   33.16, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.68, 5,   coast,  -10.45,  82569.00, 1693.35, 1526.95,   33.05, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.69, 5,   coast,  -10.44,  82568.00, 1693.44, 1527.05,   32.95, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.70, 5,   coast,  -10.44,  82565.00, 1693.74, 1527.35,   32.84, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.71, 5,   coast,  -10.44,  82562.00, 1694.03, 1527.64,   32.74, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.72, 5,   coast,  -10.43,  82563.00, 1693.94, 1527.54,   32.63, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.73, 5,   coast,  -10.43,  82559.00, 1694.33, 1527.94,   32.53, 19.9, 8.34, 8.28, 8.29
6, 8636, 4,    13.74, 5,   coast,  -10.42,  82553.00, 1694.92, 1528.53,   32.43, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.75, 5,   coast,  -10.42,  82549.00, 1695.31, 1528.92,   32.32, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.76, 5,   coast,  -10.42,  82549.00, 1695.31, 1528.92,   32.22, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.77, 5,   coast,  -10.41,  82547.00, 1695.51, 1529.12,   32.11, 19.9, 8.34, 8.28, 8.26
6, 8636, 4,    13.78, 5,   coast,  -10.41,  82539.00, 1696.29, 1529.90,   32.01, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.79, 5,   coast,  -10.41,  82534.00, 1696.79, 1530.39,   31.90, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.80, 5,   coast,  -10.40,  82530.00, 1697.18, 1530.79,   31.80, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.81, 5,   coast,  -10.40,  82530.00, 1697.18, 1530.79,   31.70, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.82, 5,   coast,  -10.39,  82525.00, 1697.67, 1531.28,   31.59, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.83, 5,   coast,  -10.39,  82526.00, 1697.57, 1531.18,   31.49, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.84, 5,   coast,  -10.39,  82520.00, 1698.16, 1531.77,   31.38, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.85, 5,   coast,  -10.38,  82511.00, 1699.05, 1532.65,   31.28, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.86, 5,   coast,  -10.38,  82514.00, 1698.75, 1532.36,   31.18, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.87, 5,   coast,  -10.38,  82514.00, 1698.75, 1532.36,   31.07, 19.9, 8.34, 8.26, 8.29
6, 8636, 4,    13.88, 5,   coast,  -10.37,  82511.00, 1699.05, 1532.65,   30.97, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.89, 5,   coast,  -10.37,  82507.00, 1699.44, 1533.05,   30.87, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.90, 5,   coast,  -10.36,  82504.00, 1699.73, 1533.34,   30.76, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.91, 5,   coast,  -10.36,  82499.00, 1700.23, 1533.83,   30.66, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.92, 5,   coast,  -10.36,  82496.00, 1700.52, 1534.13,   30.55, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.93, 5,   coast,  -10.35,  82493.00, 1700.82, 1534.42,   30.45, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    13.94, 5,   coast,  -10.35,  82491.00, 1701.01, 1534.62,   30.35, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.95, 5,   coast,  -10.34,  82484.00, 1701.70, 1535.31,   30.24, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.96, 5,   coast,  -10.34,  82482.00, 1701.90, 1535.50,   30.14, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    13.97, 5,   coast,  -10.34,  82483.00, 1701.80, 1535.41,   30.04, 19.9, 8.31, 8.26, 8.28
6, 8636, 4,    13.98, 5,   coast,  -10.33,  82483.00, 1701.80, 1535.41,   29.93, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    13.99, 5,   coast,  -10.33,  82475.00, 1702.59, 1536.19,   29.83, 19.9, 8.34, 8.26, 8.28
6, 8636, 4,    14.00, 5,   coast,  -10.32,  82467.00, 1703.37, 1536.98,   29.73, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    14.01, 5,   coast,  -10.32,  82474.00, 1702.68, 1536.29,   29.62, 19.9, 8.35, 8.28, 8.29
6, 8636, 4,    14.02, 5,   coast,  -10.32,  82465.00, 1703.57, 1537.18,   29.52, 19.9, 8.34, 8.28, 8.28
6, 8636, 4,    14.03, 5,   coast,  -10.31,  82463.00, 1703.77, 1537.37,   29.42, 19.9, 8.35, 8.28, 8.28
6, 8636, 4,    14.04, 5,   coast,  -10.31,  82456.00, 1704.45, 1538.06,   29.31, 19.9, 8.34, 8.28, 8.28
