0.3399999, 0, 0, 8.921432, 1.072554, 0, 344.5417, -943.6078, -2.443561, 0.02036542, 0.1610281, 24.0611, 2.167163, 1.812166, 14.28709
 
3.069998, -0.08637597, -0.02509293, 60.33244, 0, 0.01570564433947486287189, 18275.85, -1008.467, -2.443561, 0.02036542, 0.1610281, 177.4508, 2.167163, 1.715865, 13.01485
 
3.079998, -0.08059895, -0.02595669, 60.2608, 0, 0.01559205042772697869362, 18235, -1008.467, -2.443561, 0.02036542, 0.1610281, 177.2647, 2.167163, 1.715865, 13.01485
 
3.089998, -0.07403005, -0.02676268, 60.18927, 0, 0.01539470956969761979416, 18194.26, -1008.467, -2.443561, 0.02036542, 0.1610281, 177.0788, 2.167163, 1.715865, 13.01485
 
3.099998, -0.06678119, -0.02750298, 60.11784, 0, 0.01511901501241228396365, 18153.61, -1008.467, -2.443561, 0.02036542, 0.1610281, 176.8931, 2.167163, 1.715865, 13.01485
 
3.109998, -0.05901477, -0.02817079, 60.04652, 0, 0.01477477856672458766367, 18113.07, -1008.467, -2.443561, 0.02036542, 0.1610281, 176.7077, 2.167163, 1.715865, 13.01485
 
3.119998, -0.05088099, -0.02876094, 59.9753, 0, 0.01437153046834223783262, 18072.63, -1008.467, -2.443561, 0.02036542, 0.1610281, 176.5225, 2.167163, 1.715865, 13.01485
 
3.129997, -0.04251904, -0.02926975, 59.90419, 0, 0.01391859518652016137273, 18032.28, -1008.467, -2.443561, 0.02036542, 0.1610281, 176.3375, 2.167163, 1.715865, 13.01485
 
3.139997, -0.03405105, -0.02969494, 59.8332, 0, 0.0134245282737686861037, 17992.05, -1008.467, -2.443561, 0.02036542, 0.1610281, 176.1528, 2.167163, 1.715865, 13.01485
 
3.149997, -0.02562452, -0.03003545, 59.76229, 0, 0.01290043028872462976628, 17951.9, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.9683, 2.167163, 1.715865, 13.01485
 
3.159997, -0.01734619, -0.0302917, 59.69149, 0, 0.01235480263483179911802, 17911.86, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.7841, 2.167163, 1.715865, 13.01485
 
3.169997, -0.009328008, -0.03046516, 59.6208, 0, 0.01179703476022494633573, 17871.92, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.6, 2.167163, 1.715865, 13.01485
 
3.179997, -0.001661502, -0.03055844, 59.55022, 0, 0.01123535732301527286621, 17832.08, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.4162, 2.167163, 1.715865, 13.01485
 
3.189997, 0.005565957, -0.03057505, 59.47975, 0, 0.0106781006155963897404293042, 17792.33, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.2327, 2.167163, 1.715865, 13.01485
 
3.199997, 0.01225007, -0.03051939, 59.40937, 0, 0.0101353266175091974078476958, 17752.69, -1008.467, -2.443561, 0.02036542, 0.1610281, 175.0493, 2.167163, 1.715865, 13.01485
 
3.209997, 0.01834325, -0.03039689, 59.33911, 0, 0.009613015551660346951191, 17713.15, -1008.467, -2.443561, 0.02036542, 0.1610281, 174.8662, 2.167163, 1.715865, 13.01485
 
3.219997, 0.02380099, -0.03021346, 59.26896, 0, 0.0091171205664231314537903042, 17673.71, -1008.467, -2.443561, 0.02036542, 0.1610281, 174.6834, 2.167163, 1.715865, 13.01485
 
3.229997, 0.02856809, -0.02997545, 59.19891, 0, 0.008654663712743980595631, 17634.36, -1008.467, -2.443561, 0.02036542, 0.1610281, 174.5008, 2.167163, 1.715865, 13.01485
 
3.239997, 0.03261902, -0.02968977, 59.12897, 0, 0.0082305249044978158169243042, 17595.12, -1008.467, -2.443561, 0.02036542, 0.1610281, 174.3184, 2.167163, 1.715865, 13.01485
 
3.249997, 0.03592881, -0.02936358, 59.05912, 0, 0.007849667445121914355086, 17555.97, -1008.467, -2.443561, 0.02036542, 0.1610281, 174.1362, 2.167163, 1.715865, 13.01485
 
3.259997, 0.03850057, -0.02900429, 58.98938, 0, 0.007514903837131412667627, 17516.91, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.9543, 2.167163, 1.715865, 13.01485
 
3.269997, 0.04035244, -0.02861928, 58.91974, 0, 0.0072278260630820299817573042, 17477.96, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.7725, 2.167163, 1.715865, 13.01485
 
3.279997, 0.04148942, -0.02821576, 58.85021, 0, 0.006991030029222753527508, 17439.1, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.591, 2.167163, 1.715865, 13.01485
 
3.289997, 0.04192283, -0.02780087, 58.78075, 0, 0.006806587478838711632178, 17400.33, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.4097, 2.167163, 1.715865, 13.01485
 
3.299997, 0.04169857, -0.02738164, 58.71143, 0, 0.00667371000152134680105, 17361.66, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.2287, 2.167163, 1.715865, 13.01485
 
3.309997, 0.04084691, -0.02696465, 58.64218, 0, 0.006592697583099185718435, 17323.08, -1008.467, -2.443561, 0.02036542, 0.1610281, 173.0479, 2.167163, 1.715865, 13.01485
 
3.319997, 0.0394225, -0.02655618, 58.57306, 0, 0.006561731897918451117336, 17284.6, -1008.467, -2.443561, 0.02036542, 0.1610281, 172.8672, 2.167163, 1.715865, 13.01485
 
3.329997, 0.03748664, -0.02616196, 58.50402, 0, 0.006578217039730123278282, 17246.21, -1008.467, -2.443561, 0.02036542, 0.1610281, 172.6868, 2.167163, 1.715865, 13.01485
 
3.339997, 0.03508473, -0.02578709, 58.43508, 0, 0.0066406043452316889939696958, 17207.91, -1008.467, -2.443561, 0.02036542, 0.1610281, 172.5067, 2.167163, 1.715865, 13.01485
 
3.349997, 0.03226603, -0.02543624, 58.36625, 0, 0.006746835066914049970896, 17169.72, -1008.467, -2.443561, 0.02036542, 0.1610281, 172.3267, 2.167163, 1.715865, 13.01485
 
3.359997, 0.02910537, -0.02511358, 58.29752, 0, 0.0068925252963516393577703042, 17131.61, -1008.467, -2.443561, 0.02036542, 0.1610281, 172.147, 2.167163, 1.715865, 13.01485
 
3.369997, 0.02567112, -0.02482253, 58.22888, 0, 0.0070735077213849637220886958, 17093.59, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.9674, 2.167163, 1.715865, 13.01485
 
3.379997, 0.02200897, -0.02456582, 58.16034, 0, 0.0072871907676904008380453042, 17055.67, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.7881, 2.167163, 1.715865, 13.01485
 
3.389997, 0.01819308, -0.02434573, 58.0919, 0, 0.007528417278172408937781, 17017.84, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.6091, 2.167163, 1.715865, 13.01485
 
3.399997, 0.01430017, -0.0241638, 58.02355, 0, 0.007791499434883658972313, 16980.1, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.4301, 2.167163, 1.715865, 13.01485
 
3.409997, 0.01036928, -0.0240208, 57.95531, 0, 0.008073547843634576235504, 16942.45, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.2515, 2.167163, 1.715865, 13.01485
 
3.419997, 0.006454868, -0.02391711, 57.88716, 0, 0.0083702110854395173431666958, 16904.89, -1008.467, -2.443561, 0.02036542, 0.1610281, 171.073, 2.167163, 1.715865, 13.01485
 
3.429997, 0.002628052, -0.02385256, 57.8191, 0, 0.008675501356522615732194, 16867.43, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.8948, 2.167163, 1.715865, 13.01485
 
3.439997, -0.001071856, -0.02382628, 57.75116, 0, 0.0089857841715389560514513042, 16830.05, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.7167, 2.167163, 1.715865, 13.01485
 
3.449997, -0.004633002, -0.02383699, 57.6833, 0, 0.0092995617673085332324296958, 16792.77, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.5389, 2.167163, 1.715865, 13.01485
 
3.459997, -0.007969406, -0.02388332, 57.61553, 0, 0.009609020433532422985764, 16755.57, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.3613, 2.167163, 1.715865, 13.01485
 
3.469997, -0.01107059, -0.02396302, 57.54787, 0, 0.009912349425426117673905, 16718.46, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.1839, 2.167163, 1.715865, 13.01485
 
3.479997, -0.01392114, -0.02407372, 57.4803, 0, 0.0102072690672890805803376958, 16681.45, -1008.467, -2.443561, 0.02036542, 0.1610281, 170.0067, 2.167163, 1.715865, 13.01485
 
3.489997, -0.016481, -0.02421294, 57.41282, 0, 0.0104893272228719932943423042, 16644.52, -1008.467, -2.443561, 0.02036542, 0.1610281, 169.8297, 2.167163, 1.715865, 13.01485
 
3.499997, -0.01873767, -0.02437775, 57.34545, 0, 0.010756240967530262856795, 16607.68, -1008.467, -2.443561, 0.02036542, 0.1610281, 169.6529, 2.167163, 1.715865, 13.01485
 
3.509997, -0.02068203, -0.02456512, 57.27816, 0, 0.01100594938779214096152, 16570.93, -1008.467, -2.443561, 0.02036542, 0.1610281, 169.4764, 2.167163, 1.715865, 13.01485
 
3.519997, -0.02228648, -0.02477194, 57.21097, 0, 0.01123477251309684539499, 16534.27, -1008.467, -2.443561, 0.02036542, 0.1610281, 169.3, 2.167163, 1.715865, 13.01485
 
3.529997, -0.02357172, -0.02499481, 57.14388, 0, 0.01144301899312354621146, 16497.7, -1008.467, -2.443561, 0.02036542, 0.1610281, 169.1239, 2.167163, 1.715865, 13.01485
 
3.539997, -0.02451434, -0.02523053, 57.07687, 0, 0.01162733158574793755763, 16461.21, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.9479, 2.167163, 1.715865, 13.01485
 
3.549997, -0.02512833, -0.02547567, 57.00996, 0, 0.01178742871582410991032, 16424.81, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.7722, 2.167163, 1.715865, 13.01485
 
3.559997, -0.02542738, -0.02572695, 56.94316, 0, 0.0119230829572726748085, 16388.5, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.5966, 2.167163, 1.715865, 13.01485
 
3.569997, -0.02543969, -0.02598123, 56.87644, 0, 0.01203536646161074928274, 16352.28, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.4213, 2.167163, 1.715865, 13.01485
 
3.579997, -0.025161, -0.02623562, 56.80983, 0, 0.01212266558665600568097, 16316.14, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.2462, 2.167163, 1.715865, 13.01485
 
3.589997, -0.02462754, -0.02648723, 56.74331, 0, 0.01218686471992337696601, 16280.1, -1008.467, -2.443561, 0.02036542, 0.1610281, 168.0713, 2.167163, 1.715865, 13.01485
 
3.599997, -0.02383668, -0.02673351, 56.67688, 0, 0.01222661013474983658411, 16244.13, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.8966, 2.167163, 1.715865, 13.01485
 
3.609997, -0.0228383, -0.02697187, 56.61054, 0, 0.01224511828568673562698, 16208.26, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.7221, 2.167163, 1.715865, 13.01485
 
3.619997, -0.02165403, -0.02720026, 56.54429, 0, 0.01224338551555806163818, 16172.47, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.5479, 2.167163, 1.715865, 13.01485
 
3.629997, -0.02029639, -0.0274168, 56.47815, 0, 0.0122216609100698115036, 16136.77, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.3738, 2.167163, 1.715865, 13.01485
 
3.639997, -0.01880364, -0.02761976, 56.41208, 0, 0.01218254362441499620644, 16101.15, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.1999, 2.167163, 1.715865, 13.01485
 
3.649997, -0.01717968, -0.0278078, 56.34612, 0, 0.01212576291326101043595, 16065.62, -1008.467, -2.443561, 0.02036542, 0.1610281, 167.0262, 2.167163, 1.715865, 13.01485
 
3.659997, -0.01546363, -0.02797959, 56.28025, 0, 0.01205417784732016627365, 16030.17, -1008.467, -2.443561, 0.02036542, 0.1610281, 166.8528, 2.167163, 1.715865, 13.01485
 
3.669997, -0.01369018, -0.02813423, 56.21447, 0, 0.01197044173085199576489, 15994.8, -1008.467, -2.443561, 0.02036542, 0.1610281, 166.6795, 2.167163, 1.715865, 13.01485
 
3.679997, -0.01188848, -0.02827113, 56.14878, 0, 0.0118768396544636877324, 15959.53, -1008.467, -2.443561, 0.02036542, 0.1610281, 166.5064, 2.167163, 1.715865, 13.01485
 
3.689997, -0.01007797, -0.02839002, 56.08319, 0, 0.01177497443052426561582, 15924.33, -1008.467, -2.443561, 0.02036542, 0.1610281, 166.3336, 2.167163, 1.715865, 13.01485
 
3.699997, -0.008291458, -0.0284908, 56.01769, 0, 0.01166770512974604149667, 15889.23, -1008.467, -2.443561, 0.02036542, 0.1610281, 166.1609, 2.167163, 1.715865, 13.01485
 
3.709997, -0.006556932, -0.02857371, 55.95228, 0, 0.01155759841788211372086, 15854.2, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.9885, 2.167163, 1.715865, 13.01485
 
3.719997, -0.004866103, -0.02863928, 55.88697, 0, 0.01144414529370718430418, 15819.27, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.8162, 2.167163, 1.715865, 13.01485
 
3.729997, -0.003260373, -0.02868794, 55.82174, 0, 0.01133120117075755287171, 15784.41, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.6442, 2.167163, 1.715865, 13.01485
 
3.739997, -0.001723711, -0.02872055, 55.7566, 0, 0.01121771555714271081774, 15749.64, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.4724, 2.167163, 1.715865, 13.01485
 
3.749997, -0.0003118586, -0.02873778, 55.69157, 0, 0.01110896257194180959568, 15714.95, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.3007, 2.167163, 1.715865, 13.01485
 
3.759997, 0.000978748, -0.0287409, 55.62661, 0, 0.01100518047104754187899, 15680.34, -1008.467, -2.443561, 0.02036542, 0.1610281, 165.1293, 2.167163, 1.715865, 13.01485
 
3.769997, 0.002151605, -0.02873111, 55.56176, 0, 0.01090656419109938349141, 15645.82, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.9581, 2.167163, 1.715865, 13.01485
 
3.779997, 0.003168709, -0.0287096, 55.49698, 0, 0.010817080692710667446049, 15611.37, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.787, 2.167163, 1.715865, 13.01485
 
3.789997, 0.004064534, -0.02867791, 55.43231, 0, 0.0107342651103733658236523042, 15577.01, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.6162, 2.167163, 1.715865, 13.01485
 
3.799997, 0.004794631, -0.02863727, 55.36772, 0, 0.0106627006210777780053426958, 15542.74, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.4455, 2.167163, 1.715865, 13.01485
 
3.809997, 0.00537978, -0.02858932, 55.30321, 0, 0.010601221936912435712532, 15508.54, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.2751, 2.167163, 1.715865, 13.01485
 
3.819997, 0.005826883, -0.02853552, 55.23881, 0, 0.010549838804709269417154, 15474.42, -1008.467, -2.443561, 0.02036542, 0.1610281, 164.1048, 2.167163, 1.715865, 13.01485
 
3.829997, 0.006113546, -0.02847725, 55.17449, 0, 0.0105112131925784761941293042, 15440.39, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.9348, 2.167163, 1.715865, 13.01485
 
3.839997, 0.006265408, -0.02841612, 55.11025, 0, 0.010483708715729757055845, 15406.43, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.7649, 2.167163, 1.715865, 13.01485
 
3.849997, 0.006282976, -0.02835346, 55.04611, 0, 0.0104678809435856505894, 15372.56, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.5953, 2.167163, 1.715865, 13.01485
 
3.859997, 0.006178729, -0.02829063, 54.98206, 0, 0.01046318080461162239478, 15338.77, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.4258, 2.167163, 1.715865, 13.01485
 
3.869997, 0.005961502, -0.02822885, 54.9181, 0, 0.010469338636456397582478, 15305.06, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.2566, 2.167163, 1.715865, 13.01485
 
3.879997, 0.005630877, -0.02816923, 54.85422, 0, 0.0104869078425798105778536958, 15271.42, -1008.467, -2.443561, 0.02036542, 0.1610281, 163.0875, 2.167163, 1.715865, 13.01485
 
3.889997, 0.005195292, -0.02811292, 54.79043, 0, 0.01051561876063061898084, 15237.87, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.9186, 2.167163, 1.715865, 13.01485
 
3.899997, 0.00465395, -0.02806097, 54.72672, 0, 0.0105560280430126159910856958, 15204.39, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.7499, 2.167163, 1.715865, 13.01485
 
3.909997, 0.004049466, -0.02801443, 54.66312, 0, 0.01060463982599124515544, 15171, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.5815, 2.167163, 1.715865, 13.01485
 
3.919997, 0.003373279, -0.02797394, 54.59959, 0, 0.010662550086672860282379, 15137.68, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.4132, 2.167163, 1.715865, 13.01485
 
3.929997, 0.002630761, -0.0279402, 54.53614, 0, 0.010729590962951256909051, 15104.44, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.2451, 2.167163, 1.715865, 13.01485
 
3.939997, 0.001862582, -0.02791389, 54.47279, 0, 0.010802252512334539786893, 15071.28, -1008.467, -2.443561, 0.02036542, 0.1610281, 162.0771, 2.167163, 1.715865, 13.01485
 
3.949997, 0.001049402, -0.02789527, 54.40952, 0, 0.01088247868631081504709, 15038.19, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.9094, 2.167163, 1.715865, 13.01485
 
3.959997, 0.0002307169, -0.02788477, 54.34634, 0, 0.01096676712325750038978, 15005.19, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.7418, 2.167163, 1.715865, 13.01485
 
3.969997, -0.0006136015, -0.02788247, 54.28325, 0, 0.01105704444696141520626, 14972.26, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.5745, 2.167163, 1.715865, 13.01485
 
3.979997, -0.00145104, -0.0278886, 54.22024, 0, 0.01115036494820381371557, 14939.41, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.4073, 2.167163, 1.715865, 13.01485
 
3.989997, -0.002276934, -0.02790311, 54.15732, 0, 0.01124625211519931057079, 14906.64, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.2404, 2.167163, 1.715865, 13.01485
 
3.999997, -0.003072391, -0.02792588, 54.09449, 0, 0.01134289736912610229611, 14873.94, -1008.467, -2.443561, 0.02036542, 0.1610281, 161.0736, 2.167163, 1.715865, 13.01485
 
4.009997, -0.003859245, -0.0279566, 54.03173, 0, 0.01144222841675233870407, 14841.33, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.907, 2.167163, 1.715865, 13.01485
 
4.019997, -0.004595117, -0.0279952, 53.96907, 0, 0.01154016241846233170856, 14808.78, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.7406, 2.167163, 1.715865, 13.01485
 
4.029997, -0.005291053, -0.02804115, 53.90649, 0, 0.01163755492950711409155, 14776.32, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.5744, 2.167163, 1.715865, 13.01485
 
4.039998, -0.005952989, -0.02809406, 53.84399, 0, 0.01173478499335233328809, 14743.92, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.4084, 2.167163, 1.715865, 13.01485
 
4.049998, -0.006545689, -0.02815359, 53.78159, 0, 0.011828322090860816046, 14711.61, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.2426, 2.167163, 1.715865, 13.01485
 
4.059998, -0.007092701, -0.02821905, 53.71925, 0, 0.01192012641824062481511, 14679.37, -1008.467, -2.443561, 0.02036542, 0.1610281, 160.0769, 2.167163, 1.715865, 13.01485
 
4.069998, -0.007574299, -0.02828997, 53.65702, 0, 0.01200808616189743817157, 14647.21, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.9115, 2.167163, 1.715865, 13.01485
 
4.079998, -0.007993244, -0.02836572, 53.59485, 0, 0.01209217966220464769052, 14615.12, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.7462, 2.167163, 1.715865, 13.01485
 
4.089999, -0.008345326, -0.02844565, 53.53279, 0, 0.01217169215148417535158, 14583.1, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.5811, 2.167163, 1.715865, 13.01485
 
4.099999, -0.008627555, -0.0285291, 53.47079, 0, 0.01224606047944420210839, 14551.16, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.4162, 2.167163, 1.715865, 13.01485
 
4.109999, -0.008843536, -0.02861538, 53.40888, 0, 0.01231529547589803217338, 14519.3, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.2514, 2.167163, 1.715865, 13.01485
 
4.119999, -0.009004836, -0.02870381, 53.34706, 0, 0.01238023103647008990366, 14487.5, -1008.467, -2.443561, 0.02036542, 0.1610281, 159.0869, 2.167163, 1.715865, 13.01485
 
4.13, -0.00908952, -0.02879386, 53.28531, 0, 0.01243846294260684013977, 14455.78, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.9225, 2.167163, 1.715865, 13.01485
 
4.14, -0.00912281, -0.02888476, 53.22365, 0, 0.01249212466752921273042, 14424.14, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.7583, 2.167163, 1.715865, 13.01485
 
4.15, -0.009085639, -0.02897598, 53.16208, 0, 0.0125390827380162778269, 14392.57, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.5943, 2.167163, 1.715865, 13.01485
 
4.16, -0.009008548, -0.02906684, 53.10059, 0, 0.01258204460739408853671, 14361.07, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.4305, 2.167163, 1.715865, 13.01485
 
4.170001, -0.008880581, -0.02915693, 53.03917, 0, 0.01261971069806613936825, 14329.65, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.2669, 2.167163, 1.715865, 13.01485
 
4.180001, -0.008692879, -0.02924573, 52.97784, 0, 0.01265098719888870486609, 14298.3, -1008.467, -2.443561, 0.02036542, 0.1610281, 158.1034, 2.167163, 1.715865, 13.01485
 
4.190001, -0.008466677, -0.02933266, 52.9166, 0, 0.01267769351849689271847, 14267.02, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.9402, 2.167163, 1.715865, 13.01485
 
4.200001, -0.008215505, -0.02941733, 52.85544, 0, 0.0127009884469142536554, 14235.82, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.7771, 2.167163, 1.715865, 13.01485
 
4.210001, -0.007929032, -0.02949948, 52.79436, 0, 0.0127197240239305411593, 14204.69, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.6142, 2.167163, 1.715865, 13.01485
 
4.220002, -0.007603566, -0.02957877, 52.73336, 0, 0.01273335875888054460867, 14173.63, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.4515, 2.167163, 1.715865, 13.01485
 
4.230002, -0.00726802, -0.02965481, 52.67244, 0, 0.01274461093490362132344, 14142.64, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.289, 2.167163, 1.715865, 13.01485
 
4.240002, -0.006913056, -0.02972749, 52.61161, 0, 0.01275248420917578376005, 14111.72, -1008.467, -2.443561, 0.02036542, 0.1610281, 157.1266, 2.167163, 1.715865, 13.01485
 
4.250002, -0.006540784, -0.02979662, 52.55086, 0, 0.01275709770964337825523, 14080.88, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.9644, 2.167163, 1.715865, 13.01485
 
4.260003, -0.006159623, -0.02986203, 52.49019, 0, 0.01275920952323769967908, 14050.11, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.8024, 2.167163, 1.715865, 13.01485
 
4.270003, -0.005774274, -0.02992362, 52.42959, 0, 0.0127592528424909165288, 14019.41, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.6406, 2.167163, 1.715865, 13.01485
 
4.280003, -0.005394833, -0.02998137, 52.36908, 0, 0.01275821318041371213552, 13988.78, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.479, 2.167163, 1.715865, 13.01485
 
4.290003, -0.005036822, -0.03003531, 52.30865, 0, 0.01275770417918841415131, 13958.21, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.3175, 2.167163, 1.715865, 13.01485
 
4.300004, -0.004683734, -0.03008568, 52.24831, 0, 0.01275612302644599913653, 13927.73, -1008.467, -2.443561, 0.02036542, 0.1610281, 156.1563, 2.167163, 1.715865, 13.01485
 
4.310004, -0.004345074, -0.03013252, 52.18804, 0, 0.01275447689482375884717, 13897.31, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.9952, 2.167163, 1.715865, 13.01485
 
4.320004, -0.004020484, -0.03017597, 52.12785, 0, 0.01275278744394830170809, 13866.97, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.8343, 2.167163, 1.715865, 13.01485
 
4.330004, -0.003710886, -0.03021617, 52.06775, 0, 0.01275120629120588669331, 13836.69, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.6735, 2.167163, 1.715865, 13.01485
 
4.340004, -0.003429576, -0.03025328, 52.00772, 0, 0.01275116297195266984359, 13806.48, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.5129, 2.167163, 1.715865, 13.01485
 
4.350005, -0.003178234, -0.03028758, 51.94777, 0, 0.0127529715507744733194, 13776.35, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.3526, 2.167163, 1.715865, 13.01485
 
4.360005, -0.002955544, -0.03031936, 51.8879, 0, 0.01275663202767129712074, 13746.28, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.1923, 2.167163, 1.715865, 13.01485
 
4.370005, -0.002740664, -0.03034892, 51.82811, 0, 0.0127601192275552535232, 13716.28, -1008.467, -2.443561, 0.02036542, 0.1610281, 155.0323, 2.167163, 1.715865, 13.01485
 
4.380005, -0.002565376, -0.03037632, 51.76839, 0, 0.01276675790311073574279, 13686.34, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.8724, 2.167163, 1.715865, 13.01485
 
4.390006, -0.002427918, -0.03040198, 51.70876, 0, 0.01277655888415104799194, 13656.48, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.7127, 2.167163, 1.715865, 13.01485
 
4.400006, -0.002323741, -0.03042626, 51.6492, 0, 0.01278921893590367232261, 13626.69, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.5532, 2.167163, 1.715865, 13.01485
 
4.410006, -0.002237654, -0.03044949, 51.58972, 0, 0.0128033301826390611189, 13596.96, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.3939, 2.167163, 1.715865, 13.01485
 
4.420006, -0.002182555, -0.03047187, 51.53033, 0, 0.01282030050008676199671, 13567.31, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.2347, 2.167163, 1.715865, 13.01485
 
4.430007, -0.002159968, -0.0304937, 51.471, 0, 0.01284046561245920554137, 13537.72, -1008.467, -2.443561, 0.02036542, 0.1610281, 154.0757, 2.167163, 1.715865, 13.01485
 
4.440007, -0.002149161, -0.03051529, 51.41176, 0, 0.01286178951485519981604, 13508.2, -1008.467, -2.443561, 0.02036542, 0.1610281, 153.9168, 2.167163, 1.715865, 13.01485
 
4.450007, -0.002168788, -0.03053679, 51.35259, 0, 0.0128862865525493283327, 13478.74, -1008.467, -2.443561, 0.02036542, 0.1610281, 153.7582, 2.167163, 1.715865, 13.01485
 
4.460007, -0.002217635, -0.03055847, 51.29351, 0, 0.01291398921498150372864, 13449.36, -1008.467, -2.443561, 0.02036542, 0.1610281, 153.5997, 2.167163, 1.715865, 13.01485
 
4.470007, -0.002278724, -0.03058065, 51.2345, 0, 0.01294324054071618150207, 13420.04, -1008.467, -2.443561, 0.02036542, 0.1610281, 153.4414, 2.167163, 1.715865, 13.01485
 
